user_id,age,location
901,21.0,"worcester, worcestershire, united kingdom"
1025,33.0,"maidstone, england, united kingdom"
1140,19.0,"bridgewater, new jersey, usa"
1343,33.0,"bishop auckland, england, united kingdom"
1435,36.0,"st louis, missouri, usa"
1486,75.0,"montmorency, victoria, australia"
1733,30.0,"independence, west virginia, usa"
1863,43.0,"feucht, bayern, germany"
1903,36.0,"hualien, taiwan"
2411,37.0,"lake city, florida, usa"
2766,42.0,"frisco, texas, usa"
3032,40.0,"sydney, new south wales, australia"
3556,68.0,"bismarck, north dakota, usa"
4092,27.0,"hixson, tennessee, usa"
4131,51.0,"hemel hempstead, england, united kingdom"
4285,50.0,"adrian, michigan, usa"
4514,23.0,"vila nova de famalico, braga, portugal"
4571,23.0,"melbourne, victoria, australia"
4784,21.0,"arvada, colorado, usa"
5126,53.0,"chula vista, california, usa"
5471,60.0,"barcelona, catalunya, spain"
5506,19.0,"cortlandt manor, new york, usa"
5543,29.0,"cumberland, maryland, usa"
5581,22.0,"newtown, new south wales, australia"
5604,48.0,"hattenhofen, bayern, germany"
5815,34.0,"rockville, maryland, usa"
5916,31.0,"vermont, victoria, australia"
6120,36.0,"elizabethtown, kentucky, usa"
6251,32.0,"wahiawa, hawaii, usa"
6431,30.0,"wylie, texas, usa"
6507,26.0,"san sebastin, guipzcoa, spain"
6543,34.0,"strafford, missouri, usa"
7105,34.0,"chertsey, england, united kingdom"
7125,28.0,"apo, ae, usa"
7158,30.0,"omaha, nebraska, usa"
7286,28.0,"pasco, washington, usa"
7426,34.0,"la, california, usa"
7864,17.0,"klang, selangor, malaysia"
8361,23.0,"melbourne, victoria, australia"
8453,47.0,"berkeley, california, usa"
8529,34.0,"logroo, la rioja, spain"
8660,25.0,"innsbruck, tirol, austria"
8674,29.0,singapore
8681,34.0,"orlando, florida, usa"
8685,32.0,"marietta, georgia, usa"
9080,20.0,"campinas, sao paulo, brazil"
9224,34.0,"woodbridge, suffolk, united kingdom"
9381,34.0,"bagshot, surrey, united kingdom"
9414,37.0,"ipswich, suffolk, united kingdom"
9571,27.0,"reinbek, schleswigholstein, germany"
9908,36.0,"woodstock, georgia, usa"
10118,44.0,"minneapolis, minnesota, usa"
10494,25.0,"phoenix, arizona, usa"
10532,29.0,"shipley, west yorkshire, united kingdom"
10570,34.0,singapore
10590,22.0,"shah alam, selangor, malaysia"
10649,27.0,"buenos aires, argentina"
10819,27.0,"richmond, kentucky, usa"
11120,58.0,"kerava, uusimaa, finland"
11245,34.0,"scarborough, ontario, canada"
11554,35.0,"houston, texas, usa"
11690,30.0,"landau, rheinlandpfalz, germany"
11724,42.0,"west lawn, pennsylvania, usa"
11768,14.0,"jalandhar cantt, punjab, india"
11832,34.0,"juneau, alaska, usa"
11944,21.0,"santo tirso, porto, portugal"
11993,37.0,"lakewood, colorado, usa"
12189,24.0,"ourense, galicia, spain"
12264,39.0,"kuna, idaho, usa"
12272,18.0,"ploiesti, prahova, romania"
12331,31.0,"athens, attiki, greece"
12512,34.0,"deventer, overijssel, netherlands"
12835,38.0,"hamburg, germany"
13088,14.0,"piacenza, emilia romagna, italy"
13093,29.0,"zaragoza, aragon, spain"
13221,45.0,"iqaluit, nunavut, canada"
13479,31.0,"rotterdam, zuid holland, netherlands"
13600,34.0,"athens, greece"
13664,34.0,"escondido, california, usa"
13722,41.0,"benton, arkansas, usa"
14049,34.0,"burnaby, british columbia, canada"
14079,41.0,"valencia, spain"
14212,46.0,"americus, georgia, usa"
14336,28.0,"manchester, new hampshire, usa"
14387,35.0,"leicestershire, england, united kingdom"
14461,31.0,"aachen, nordrheinwestfalen, germany"
15049,28.0,"benbrook, texas, usa"
15418,23.0,"vitoria, lava, spain"
15459,34.0,"grantsburg, wisconsin, usa"
15523,22.0,"seri kembangan, selangor, malaysia"
15957,27.0,"sydney, new south wales, australia"
16086,39.0,"isle of wight, england, united kingdom"
16130,34.0,"hercules, california, usa"
16151,39.0,"hobart, tasmania, australia"
16155,47.0,"kuala lumpur, wilayah persekutuan, malaysia"
16263,34.0,"ashland, wisconsin, usa"
16319,43.0,"keith, south australia, australia"
16504,28.0,"kuching, sarawak, malaysia"
16634,42.0,"little rock, arkansas, usa"
16943,34.0,"sydney, new south wales, australia"
16999,48.0,"alexandria, virginia, usa"
17282,38.0,"irwin, pennsylvania, usa"
17507,37.0,"dublin, ireland"
17842,21.0,"washington, dc, usa"
17890,17.0,"wisconsin rapids, wisconsin, usa"
17950,32.0,"puchong, selangor, malaysia"
18097,27.0,"kiel, schleswigholstein, germany"
18199,56.0,"highlands ranch, colorado, usa"
18323,41.0,"augusta, maine, usa"
18527,45.0,"shiraz, fars, iran"
19085,60.0,"menomonie, wisconsin, usa"
19974,30.0,"bradford, england, united kingdom"
20060,48.0,"baltimore, maryland, usa"
20147,34.0,"cincinnati, ohio, usa"
20201,31.0,"grove city, ohio, usa"
20401,25.0,"graz, steiermark, austria"
20911,50.0,"katy, texas, usa"
20983,45.0,"villas, new jersey, usa"
21031,36.0,"alexandria, virginia, usa"
21252,28.0,"duluth, minnesota, usa"
21268,56.0,"blacksburg, south carolina, usa"
21364,32.0,"san diego, california, usa"
21368,30.0,"currie, midlothian, united kingdom"
21404,34.0,"west vancouver, british columbia, canada"
21484,21.0,"madison, wisconsin, usa"
21576,31.0,"memphis, tennessee, usa"
21659,31.0,"san jose, california, usa"
21660,52.0,"chattanooga, tennessee, usa"
21860,34.0,"bellingham, washington, usa"
22012,34.0,"canberra, australian capital territory, australia"
22082,26.0,"rio de janeiro, brazil"
22121,33.0,"edinburgh, scotland, united kingdom"
22338,33.0,"florissant, missouri, usa"
22343,21.0,"lisbon, portugal"
22362,31.0,"fresno, california, usa"
22648,35.0,"selestat, alsace, france"
22710,33.0,"bochum, nordrheinwestfalen, germany"
22981,23.0,"rennes, bretagne, france"
23021,17.0,"san diego, california, usa"
23296,71.0,"rye, victoria, australia"
23366,54.0,"sidney, nebraska, usa"
23571,41.0,"burbank, california, usa"
23680,34.0,"carmichael, usa"
23902,34.0,"london, england, united kingdom"
24188,34.0,"college park, maryland, usa"
24194,20.0,"palos hills, illinois, usa"
24261,55.0,"manchester, connecticut, usa"
24664,34.0,"nelas, beira litoral, portugal"
24921,29.0,"higley, arizona, usa"
25395,65.0,"moyock, north carolina, usa"
25419,16.0,"adelaide, south australia, australia"
25533,38.0,"derby, derbyshire, united kingdom"
25583,34.0,"worcester, massachusetts, usa"
25636,48.0,"lincolnshire, england, united kingdom"
25695,32.0,"albq, new mexico, usa"
25768,34.0,"toodyay, western australia, australia"
25890,34.0,"ridgewood, nj, usa"
25893,23.0,"merseburg, sachsenanhalt, germany"
25895,34.0,"smyrna, georgia, usa"
26371,65.0,"vancouver, british columbia, canada"
26443,27.0,"malakoff, hautsdeseine, france"
26509,34.0,"baltimore, maryland, usa"
26525,56.0,"mountain view, california, usa"
26583,34.0,"dollard des ormeaux, quebec, canada"
26706,28.0,"st louis, missouri, usa"
26806,15.0,"kempsey, new south wales, australia"
26813,28.0,"citt di castello, umbria, italy"
26979,34.0,"winnipeg, manitoba, canada"
27140,49.0,"baltimore, maryland, usa"
27462,34.0,"lima, ohio, usa"
27568,60.0,"market drayton, england, united kingdom"
27650,27.0,"canberra, australian capital territory, australia"
27740,57.0,"san diego, california, usa"
27812,33.0,"long beach, california, usa"
27813,34.0,"boerne, texas, usa"
28091,34.0,"fort collins, colorado, usa"
28204,61.0,"south ohio, nova scotia, canada"
28262,39.0,"mckinleyville, california, usa"
28360,15.0,"oakwood, georgia, usa"
28492,31.0,"slough, england, united kingdom"
28591,33.0,"michie, tennessee, usa"
28632,37.0,"vancouver, washington, usa"
28648,17.0,"kalona, iowa, usa"
28663,34.0,"sant cugat del valls, barcelona, spain"
28735,58.0,"hannover, niedersachsen, germany"
28764,22.0,"christchurch, canterbury, new zealand"
28800,69.0," el verger, alacant, spain"
28804,50.0,"cardinal, ontario, canada"
28938,38.0,"asheville, north carolina, usa"
29259,39.0,"mt airy, maryland, usa"
29694,40.0,"melbourne, victoria, australia"
29702,52.0,"chicago, usa"
29855,53.0,"morris, connecticut, usa"
30144,34.0,"apo, armed forces europe, usa"
30261,27.0,"manchester, missouri, usa"
30273,25.0,"naples, florida, usa"
30341,34.0,"union, maine, usa"
30445,23.0,"kuala lumpur, usa"
30509,51.0,"norwich, norfolk, united kingdom"
30527,41.0,"charlotte, north carolina, usa"
30712,34.0,"edinburgh, scotland, united kingdom"
30727,26.0,"grossenhain, sachsen, germany"
30806,24.0,"halifax, nova scotia, canada"
30898,43.0,"richmond, virginia, usa"
30972,47.0,"columbiana, alabama, usa"
31466,26.0,"kingsville, ontario, canada"
31619,34.0,"kitchener, ontario, canada"
31652,34.0,"annandale, virginia, usa"
31826,54.0,"jasper, missouri, usa"
32329,30.0,"pipe creek, texas, usa"
32440,34.0,"dunedin, otago, new zealand"
32467,17.0,"carlisle, pennsylvania, usa"
32483,18.0,"barcelona, catalonia, spain"
32627,49.0,"casper, wyoming, usa"
32721,36.0,"toulouse, hautegaronne, france"
32773,28.0,"olathe, kansas, usa"
32817,34.0,"townsville, queensland, australia"
32963,56.0,"coal city, illinois, usa"
33336,34.0,"purmerend, noord holland, netherlands"
33487,26.0,"adelaide, south australia, australia"
33535,36.0,"port hedland, western australia, australia"
33580,27.0,"rockwell, north carolina, usa"
33816,33.0,"richmond hill, ontario, canada"
33875,28.0,"vancouver, british columbia, canada"
33888,48.0,"oldham, england, united kingdom"
33890,18.0,"chandler, arizona, usa"
33943,25.0,"lyon, rhnealpes, france"
34148,41.0,"winmalee, new south wales, australia"
34215,28.0,"brisbane, queensland, australia"
34244,47.0,"ilford, england, united kingdom"
34300,35.0,"burlington, ontario, canada"
34823,21.0,"velpke, niedersachsen, germany"
34936,36.0,"ewa beach, hawaii, usa"
34994,54.0,"brussels, brabant, belgium"
35055,23.0,"calgary, alberta, canada"
35321,34.0,"covina, california, usa"
35513,42.0,"seeboden, austria"
35910,16.0,"bakersfield, california, usa"
36003,26.0,"shah alam, selangor, malaysia"
36041,46.0,"folsom, california, usa"
36417,53.0,"grand falls/windsor, newfoundland, canada"
36656,28.0,"manila, metro manila, philippines"
36701,65.0,"belleville, ontario, canada"
36811,51.0,"rockwell, north carolina, usa"
37074,53.0,"westbrook, maine, usa"
37293,41.0,"whitehorse, yukon territory, canada"
37310,33.0,"americus, georgia, usa"
37538,34.0,"kuala lumpur, wilayah persekutuan, malaysia"
37546,24.0,"mlaga, spain"
37550,19.0,"eugene, oregon, usa"
37567,36.0,"medway, kent, united kingdom"
37615,24.0,"fountain inn, south carolina, usa"
37691,26.0,"helsinki, uusimaa, finland"
37712,23.0,"cincinnati, ohio, usa"
37950,34.0,"calgary, alberta, canada"
37974,34.0,"rochester, new york, usa"
37989,57.0,"union city, california, usa"
38023,30.0,"hayward, california, usa"
38219,49.0,"avila, castilla y leon, spain"
38229,23.0,"newport beach, california, usa"
38281,33.0,"barcelona, catalunya, spain"
38418,25.0,"porto alegre, rio grande do sul, brazil"
38464,33.0,"norwich, england, united kingdom"
38556,34.0,"edmonton, alberta, canada"
38762,29.0,"austin, texas, usa"
38802,23.0,"helsinki, uusimaa, finland"
39281,45.0,"morris plains, new jersey, usa"
39396,20.0,"bonn, nordrheinwestfalen, germany"
39602,50.0,"melbourne, victoria, australia"
39773,49.0,"miami, florida, usa"
40012,44.0,"new plymouth, taranaki, new zealand"
40110,34.0,"lincoln, nebraska, usa"
40299,34.0,"holland, ohio, usa"
40559,34.0,"san diego, california, usa"
40841,38.0,"st charles, missouri, usa"
40919,60.0,"colorado springs, colorado, usa"
40943,40.0,"oklahoma city, oklahoma, usa"
40958,26.0,"lachine, quebec, canada"
41057,51.0,"nanaimo, british columbia, canada"
41135,37.0,"bochum, nordrheinwestfalen, germany"
41183,31.0,"london, england, united kingdom"
41278,52.0,"fayetteville, north carolina, usa"
41425,31.0,"christchurch, canterbury, new zealand"
41586,73.0,"nicolaus, california, usa"
41596,40.0,"mexico city, distrito federal, mexico"
41667,34.0,"cotati, california, usa"
41701,25.0,"bordeaux, aquitaine, france"
41757,58.0,"calgary, alberta, canada"
41841,34.0,"sherwood park, alberta, canada"
42032,43.0,"northcote, victoria, australia"
42123,35.0,"salem, wisconsin, usa"
42128,41.0,"winchester, illinois, usa"
42419,33.0,"west seneca, new york, usa"
42434,48.0,"santa ana, california, usa"
42651,34.0,"lake mary, florida, usa"
42679,50.0,"carrum downs, victoria, australia"
42724,37.0,"euclid, ohio, usa"
42914,26.0,"clarksville, indiana, usa"
42962,34.0,"edmonton, alberta, canada"
43246,36.0,"toronto, ontario, canada"
43418,34.0,"maple ridge, british columbia, canada"
43687,27.0,"sacramento, california, usa"
43806,31.0,"delano, minnesota, usa"
43842,34.0,"tucson, usa"
43909,27.0,singapore
43962,23.0,"renmark, south australia, australia"
44296,26.0,"sydney, new south wales, australia"
44297,22.0,"christchurch, canterbury, new zealand"
44634,37.0,"ryde, england, united kingdom"
44728,31.0,"florence, alabama, usa"
44768,33.0,"boothwyn, pennsylvania, usa"
44845,29.0,"dallas, texas, usa"
44925,33.0,"farnborough, england, united kingdom"
45002,20.0,"lieto, varsinaissuomi, finland"
45666,31.0,"georgetown, ontario, canada"
46006,51.0,"mitcham, victoria, australia"
46050,39.0,"duncan, british columbia, canada"
46184,34.0,"binghamton, usa"
46269,26.0,"recife, pernambuco, brazil"
47037,36.0,"duisburg, nordrheinwestfalen, germany"
47128,33.0,"elmhurst, illinois, usa"
47448,26.0,"sevilla, spain"
47613,18.0,"birmingham, west midlands, united kingdom"
47635,34.0,"kuala lumpur, malaysia"
48025,43.0,"concordia, missouri, usa"
48046,34.0,"central sq, new york, usa"
48445,35.0,"westbury, new york, usa"
48494,51.0,"lemon grove, california, usa"
48539,23.0,"birmingham, alabama, usa"
48595,23.0,"dover, new hampshire, usa"
48630,34.0,"new jersey, usa"
49109,38.0,"west jordan, utah, usa"
49204,14.0,"north lauderdale, florida, usa"
49335,34.0,"upper lake, california, usa"
49460,37.0,"kansas, usa"
49582,29.0,"le mans, pays de la loire, france"
49634,53.0,"cape town, western cape, south africa"
49954,34.0,"islandia, new york, usa"
50092,48.0,"san jose, california, usa"
50165,41.0,"bellevue, washington, usa"
50201,33.0,"egremont, cumbria, united kingdom"
50409,21.0,"wollongong, new south wales, australia"
50521,42.0,"saluda, south carolina, usa"
50605,34.0,"seattle, washington, usa"
50628,30.0,"sobreda, almada, portugal"
50858,19.0,"nacogdoches, texas, usa"
51375,63.0,"queen valley, arizona, usa"
51803,34.0,"brantford, ontario, canada"
51856,59.0,"kansas, usa"
51944,51.0,"kennewick, washington, usa"
52002,34.0,"bloomington, indiana, usa"
52060,38.0,"ottawa, ontario, canada"
52425,34.0,"taos, new mexico, usa"
52531,35.0,"guildford, england, united kingdom"
52635,23.0,"portland, oregon, usa"
52807,38.0,"three hills, alberta, canada"
52847,34.0,"irvine, california, usa"
52917,42.0,"bellevue, washington, usa"
53042,59.0,"wethersfield, connecticut, usa"
53140,34.0,"caldwell, idaho, usa"
53174,29.0,"orlando, florida, usa"
53189,34.0,"shelby, alabama, usa"
53281,34.0,"mississauga, ontario, canada"
53418,28.0,"puyallup, washington, usa"
53614,30.0,"barreiro, portugal"
53628,22.0,"brest, bretagne, france"
53688,28.0,"paris, ile de france, france"
54118,47.0,"bird cove, newfoundland, canada"
54148,75.0,"st marys, new south wales, australia"
54206,24.0,"philadelphia, pennsylvania, usa"
54453,34.0,"boise, idaho, usa"
54564,34.0,"cottge grove, minnesota, usa"
54648,34.0,"santa claus, indiana, usa"
54850,44.0,"sydney, new south wales, australia"
54911,17.0,"gridley, california, usa"
55178,25.0,"moore, oklahoma, usa"
55187,48.0,"torrance, california, usa"
55734,37.0,"calgary, alberta, canada"
55892,45.0,"plantersville, texas, usa"
55894,20.0,"shropshire, england, united kingdom"
55927,17.0,"roscoe, minnesota, usa"
56103,13.0,"marani, queensland, australia"
56271,22.0,"leeds, england, united kingdom"
56272,19.0,"pickering, ontario, canada"
56276,19.0,"el masnou, catalunya, spain"
56360,35.0,"wien, austria"
56391,40.0,"tijeras, nm, usa"
56399,63.0,"surrey, united kingdom"
56856,23.0,"escondido, california, usa"
56959,52.0,"monroe twp, new jersey, usa"
57006,30.0,"lawton, oklahoma, usa"
57039,34.0,"zurich, switzerland"
57148,24.0,"stirling, scotland, united kingdom"
57412,25.0,"porto, portugal"
57449,29.0,"rudersberg, badenwrttemberg, germany"
57515,44.0," vilamoura, algarve, portugal"
57868,26.0,"freiburg, badenwuerttemberg, germany"
57954,38.0,"fargo, north dakota, usa"
58077,19.0,"phoenix, arizona, usa"
58255,14.0,"palmdale, california, usa"
58297,13.0,"dunedin, otago, new zealand"
58456,33.0,"nottingham, england, united kingdom"
58756,47.0,"satellite beach, florida, usa"
58855,38.0,"glen ellyn, illinois, usa"
59150,37.0,"victoria, british columbia, canada"
59269,34.0,"indianapolis, indiana, usa"
59559,25.0,"milton, florida, usa"
59616,34.0,"port melbourne, victoria, australia"
59756,25.0,"belgrade, yugoslavia"
59912,27.0,"pasadena, california, usa"
59994,21.0,"yarmouth, nova scotia, canada"
60050,40.0,"brooklyn, new york, usa"
60067,44.0,"silver spring, maryland, usa"
60277,34.0,"boston, massachusetts, usa"
60319,34.0,"haddonfield, new jersey, usa"
60633,45.0,"austin, texas, usa"
60797,24.0,"aberdare, wales, united kingdom"
60809,33.0,"erstein, alsace, france"
61028,50.0,"charleston, south carolina, usa"
61668,41.0,"dayton, maine, usa"
61750,34.0,"powder springs, georgia, usa"
61798,34.0,"rockville, maryland, usa"
61982,20.0,singapore
62410,27.0,"ocean park, maine, usa"
62464,26.0,"el cajon, california, usa"
62670,26.0,"lisboa, portugal"
62862,47.0,"new milford, connecticut, usa"
62891,27.0,"hi nella, new jersey, usa"
62954,34.0,"jacksonville, florida, usa"
63074,44.0,"istanbul, besiktas, turkey"
63293,37.0,"leesburg, virginia, usa"
63506,34.0,"saskatoon, saskatchewan, canada"
63665,24.0,"geneva, ge, switzerland"
63714,29.0,"milton keynes, england, united kingdom"
63765,46.0,"hertford, england, united kingdom"
63812,23.0,"pontevedra, spain"
63953,26.0,"sydney, new south wales, australia"
63970,34.0,"springfield, missouri, usa"
64373,21.0,"chasseneuildupoitou, vienne, france"
64436,36.0,"san ramon, california, usa"
64448,23.0,"amsterdam, noord holland, netherlands"
64629,57.0,"eugene, oregon, usa"
64775,45.0,"vernon, new jersey, usa"
64819,49.0,"litchfield, illinois, usa"
64946,34.0,"normal, illinois, usa"
65145,54.0,"browns mills, new jersey, usa"
65258,42.0,"saginaw, michigan, usa"
65323,31.0,"st neots, cambridgeshire, united kingdom"
65370,35.0,"gatlinburg, tennessee, usa"
65467,45.0,"hendersonville, tennessee, usa"
65996,39.0,"oldenburg, niedersachsen, germany"
66088,46.0,"kansas city, missouri, usa"
66096,53.0,"kansas city, missouri, usa"
66428,16.0,"dasmarias, cavite, philippines"
66443,29.0,"pierrefonds, quebec, canada"
66485,34.0,"berlin, germany"
